Hentið	VAANSN
saman	DN
breyðmolarnar	SMPAA
,	KC
sum	CR
leypa	VNAPP3
av	DN
,	KC
so	DN
at	C
einki	PBNSN
fer	VNAPS3
til	DG
spillis	SNSG
!	KE
"	KQ

Teir	PPMPN
hentaðu	VNAAP3
teir	PPMPN
so	DN
saman	DN
og	C
fyltu	VNAAP3
upp	DN
í	DG
tólv	NC
tægur	SFPA
av	DG
molum	SNPD
,	KC
sum	CR
vóru	VNAAP3
til	DG
avlops	SNSA
av	DG
teimum	PDNPD
fimm	NCNPD
byggbreyðunum	SNPDA
hjá	DG
teimum	PPNPD
,	KC
sum	CR
hövdu	VNAAP3
etið	VAANSN
.	KE

Tá	C
ið	CR
nú	DN
fólkini	SNPNA
sóu	VNAAP3
tað	PPNSA
tekinið	SNSAA
,	KC
sum	CR
hann	PPMSN
hevði	VNAAS3
gjört	VIM
,	KC
sögdu	VNAAP3
tey	PPNPN
:	KE
"	KQ
Hesin	PDMSN
er	VNAPS3
av	DG
sonnum	ASWMSN
profeturin	SMSNA
,	KC
sum	CR
koma	VNAPP3
skal	VNAPS3
í	DG
heimin	SMSAA
.	KE
"	KQ

Tá	C
ið	C
Jesus	SMSN-P
tí	DN
skildi	VNAAS3
at	C
teir	PPMPN
ætlaðu	VNAAP3
at	CI
koma	VIA
og	C
taka	VIA
hann	PPMSA
við	DG
valdi	SMSD
,	KC
til	DG
tess	PPNSG
at	CI
gera	VIA
hann	PPMSA
til	DG
kong	SMSA
,	KC
fór	VNAAS3
hann	PPMSN
aftur	DN
avsíðis	DN
niðan	DN
á	DG
fjallið	SNSAA
,	KC
einsamallur	PBMSN
í	DG
einingi	SMSD
.	KE

Men	C
tá	C
ið	C
komið	VAANSN
var	VNAAS3
at	CI
kvöldi	VAANSN
,	KC
fóru	VNAAP3
lærusveinar	SMPN
hansara	PPMSG
oman	DN
at	C
vatninum	SNSDA
,	KC
og	C
teir	PPMPN
fóru	VNAAP3
í	DG
ein	PBMSA
bát	SMSA
og	C
ætlaðu	VNAAP3
at	CI
fara	VIA
yvir	DN
um	DG
vatnið	SNSAA
til	DG
Kapernaum	SNPDA
.	KE

Og	C
tað	PPNSN
var	VNAAS3
longu	DN
vorðið	VAANSN
myrkt	APSNSN
,	KC
og	C
Jesus	SMSN-P
var	VNAAS3
enn	DN
ikki	DN
komin	VAAMSN
til	DG
teirra	PPNPG
.	KE

Og	C
tað	PPNSN
vóru	VNAAP3
stórar	APSNPN
aldur	SMPN
á	DG
vatninum	SNSDA
,	KC
við	DG
tað	PPNSA
at	C
vindurin	SMSNA
var	VNAAS3
nógvur	APSMSN
.	KE

Tá	C
ið	C
teir	PPMPN
nú	DN
hövdu	VNAAP3
róð	VAANSN
okkurt	PBNSA
um	DG
fimm	NC
og	C
tjúgu	NC
ella	C
tríati	NC
stádiur	SFPA
,	KC
síggja	VNAPP3
teir	PPMPN
Jesus	SMSN-P
koma	VNAPP3
gangandi	VPA
eftir	DG
vatninum	SNSDA
og	C
nærkast	VIM
bátinum	SMSDA
,	KC
og	C
teir	PPMPN
ræddust	VNMAP3
.	KE

Men	C
hann	PPMSN
sigur	VNAPS3
við	DG
teir	PPMPA
:	KE
"	KQ
Tað	PPNSA
eri	VNAPS1
eg	PP1SN
,	KC
ræðist	VNMPS3
ikki	DN
!	KE
"	KQ

Teir	PPMPN
vildu	VNAAP3
nú	DN
taka	VIA
hann	PPMSA
inn	DN
í	DG
bátin	SMSAA
,	KC
og	C
straks	DN
var	VNAAS3
báturin	SMSNA
komin	VAAMSN
at	DG
landinum	SNSDA
,	KC
sum	C
teir	PPMPN
hildu	VNAAP3
í	DG
mót	SNSA
.	KE

Dagin	SMSAA
eftir	DG
sá	VNAAS3
mannamúgvan	SFSNA
,	KC
sum	CR
stóð	VNAAS3
hinumegin	DG
vatnið	SNSAA
,	KC
at	C
har	DN
ikki	DN
hevði	VNAAS3
verið	VAANSN
meira	DNC
enn	DN
ein	PBMSN
bátur	SMSN
og	C
at	C
Jesus	SMSN-P
ikki	DN
var	VNAAS3
farin	VAAMSN
inn	DN
í	DG
bátin	SMSAA
saman	DN
við	DG
lærusveinum	SMSDA
sínum	PPNPD
,	KC
men	C
at	C
lærusveinar	SMPN
hansara	PPMSG
vóru	VNAAP3
farnir	VAAMPN
av	DG
stað	SNSD
einsamallir	PBMPN
;	KC
men	C
har	DN
vóru	VNAAP3
komnir	VAAMPN
bátar	SMPN
frá	DG
Tiberias	SNSD-P
nær	DN
til	DG
tann	PDMSA
staðin	SMSAA
,	KC
har	DN
sum	CR
teir	PPMPN
ótu	VNAAP3
breyðið	SNSAA
,	KC
aftan	DN
á	DG
at	C
Harrin	SMSNA
hevði	VNAAS3
gjört	VAANSN
takkargerð	SFSD
.	KE

Tá	C
ið	C
tí	C
mannamúgvan	SFSNA
sá	VNAAS3
,	KC
at	C
Jesus	SMSN-P
ikki	DN
var	VNAAS3
har	DN
,	KC
ikki	DN
heldur	VNAPS3
lærusveinar	SMPN
hansara	PPMSG
,	KC
fóru	VNAAP3
tey	PPNPN
í	DG
bátarnar	SMPAA
og	C
komu	VNAAP3
til	DG
Kapernaum	SMSDA
fyri	DN
at	CI
leita	VIA
eftir	DG
Jesusi	SMSD-P
.	KE

Og	C
tá	C
ið	C
tey	PPNPN
funnu	VNAPP3
hann	PPMSA
hinumegin	DG
vatnið	SNSAA
,	KC
sögdu	VNAAP3
tey	PPNPN
við	DG
hann	PPMSA
:	KE
"	KQ
Rabbi	SNSN
,	KC
nær	DN
komst	VNMPS2
tú	PP2SN
higar	DN
?	KE
"	KQ

Jesus	SMSN-P
svaraði	VNAAS3
teimum	PPMPD
og	C
segði	VNAAS3
:	KE
"	KQ
Sanniliga	DN
,	KC
sanniliga	DN
sigi	VNAPS1
eg	PP1SN
tykkum	VAANPD
:	KE
Tit	PP2PN
leita	VIA
eftir	DG
mær	PP1SD
,	KC
ikki	DN
tí	C
at	C
tit	PP2PN
sóu	VNAAP3
tekin	SNSA
,	KC
men	C
tí	C
at	C
tit	PP2PN
ótu	VNAAP3
av	DG
breyðunum	SNPDA
og	C
vórðu	VNAAP3
mett	VAANSN
.	KE

Arbeiðið	SNSNA
ikki	DN
fyri	DG
tann	PDMSA
matin	SMSAA
,	KC
sum	CR
forferst	VNMPS3
,	KC
men	C
fyri	DG
tann	PDMSA
matin	SMSAA
,	KC
sum	CR
varir	VNAPS3
við	DN
til	DG
ævigt	APSNSA
lív	SNSA
,	KC
sum	CR
menniskjusonurin	SMSNA
skal	VNAPS3
geva	VIA
tykkum	APWNPD
;	KC
tí	C
at	C
hann	PPMSN
hevur	VNAPS3
faðirin	SMSNA
,	KC
Guð	SMSN-P
sjálvur	PIMSN
,	KC
innsiglað	VAANSN
.	KE
"	KQ

Teir	PPMPN
sögdu	VNAAP3
tí	DN
við	DG
hann	PPMSA
:	KE
"	KQ
Hvat	PQNSA
skulu	VNAPP1
vit	PP1PN
gera	VNAPP1
,	KC
fyri	DG
at	C
vit	PP1PN
kunnu	VNAPP1
útinna	VIA
Guðs	NC
gerningar	SFPA
?	KE
"	KQ

Jesus	SMSN-P
svaraði	VNAAS3
og	C
segði	VNAAS3
við	DG
teir	PPMPA
:	KE
"	KQ
Hetta	PDNSN
er	VNAPS3
Guðs	NO
gerningur	SMSN
,	KC
at	C
tit	PINPN
skulu	VNAPP3
trúgva	VIA
á	DG
hann	PPMSA
,	KC
sum	C
hann	PPMSN
sendi	VNAAS3
.	KE
"	KQ

Teir	PPMPN
sögdu	VNAAP3
tá	DN
við	DG
hann	PPMSA
:	KE
"	KQ
Hvat	PQNSA
tekin	SNSN
gert	VNAPS2
tú	PP2SN
tá	DN
,	KC
til	DG
tess	PPNSG
at	C
vit	PP1PN
mega	DN
síggja	VNAPP3
og	C
trúgva	VNAPP1
tær	PP2SD
?	KE

Hvat	PQNSA
arbeiði	SNSD
gert	VNAPS2
tú	PP2SN
?	KE

Fedrar	PDFPN
okkara	PP1PG
ótu	VNAAP3
manna	SMPG
í	DG
oyðimörkini	SFSDA
,	KC
soleiðis	DN
sum	C
skrivað	VAANSN
er	VNAPS3
:	KE
Breyð	SFSN
av	DG
himni	SMSD
gav	VNAAS3
hann	PPMSN
teimum	PPMPD
at	CI
eta	VIA
.	KE
"	KQ

Tá	DN
segði	VNAAS3
Jesus	SMSN-P
við	DG
teir	PPMPA
:	KE
"	KQ
Sanniliga	DN
,	KC
sanniliga	DN
sigi	VNAPS1
eg	PP1SN
tykkum	SFPD
:	KE
Ikki	DN
Móses	SMSA
gav	VNAAS3
tykkum	DG
breyðið	SNSAA
av	DG
himni	SMSD
;	KC
men	C
faðir	SMSN
mín	PP1SN
gevur	VNAPS3
tykkum	SNPD
hitt	PDNSA
sanna	APWNSA
breyðið	SNSAA
av	DG
himni	SMSD
.	KE
Tí	C
at	C
Guðs	PDFPN
breyð	SNSN
er	VNAPS3
tað	PPNSN
,	KC
sum	CR
kemur	VNAPS3
niður	DN
av	DG
himni	SMSD
og	C
gevur	VNAPS3
heiminum	SMSDA
lív	SNSA
.	KE
"	KQ

Tá	DN
sögdu	VNAAP3
teir	PPMPN
við	DG
hann	PPMSA
:	KE
"	KQ
Harri	SFSN-P
,	KC
gev	VMAPS2
okkum	PP1PD
altíð	DN
hetta	PDNSA
breyðið	SNSAA
!	KE
"	KQ

Jesus	SMSN-P
segði	VNAAS3
við	DG
teir	PPMPA
:	KE
"	KQ
Eg	PP1SN
eri	VNAPS1
lívsins	SNSGA
breyð	SNSN
.	KE

Tann	PDMSN
,	KC
sum	CR
kemur	VNAPS3
til	DG
mín	PP1SA
,	KC
skal	VNAPS3
ikki	DN
hungra	VIA
,	KC
og	C
tann	PDMSN
,	KC
sum	CR
á	DG
meg	PP1SA
trýr	VNAPS3
,	KC
skal	VNAPS3
aldri	SMSN
tysta	VIA
.	KE

Men	C
eg	PP1SN
havi	VNAPS1
sagt	VAANSN
tykkum	PPMPD
,	KC
at	C
tit	PINPN
hava	VNAPP3
sæð	VAANSN
meg	PP1SA
og	C
trúgva	VNAPP3
tó	DN
ikki	DN
.	KE

Alt	DN
,	KC
sum	CR
faðirin	SMSNA
gevur	VNAPS3
mær	PP1SD
,	KC
skal	VNAPS3
koma	VIA
til	DG
mín	PP1SA
;	KC
og	C
tann	PDMSN
,	KC
sum	CR
kemur	VNAPS3
til	DG
mín	PP1SA
,	KC
vil	VNAPS1
eg	PP1SN
als	DN
ikki	DN
reka	VIA
burtur	DN
.	KE
Tí	C
at	C
eg	PP1SN
eri	VNAPS1
komin	VAAMSN
niður	DN
av	DG
himni	SMSD
,	KC
ikki	DN
fyri	DN
at	CI
gera	VIA
vilja	VIA
mín	PP1SA
,	KC
men	C
vilja	VNAPP3
hansara	PPMSG
,	KC
sum	CR
sendi	VNAAS3
meg	PP1SA
.	KE

Men	C
hetta	PDNSN
er	VNAPS3
vilji	SMSN
hansara	PPMSG
,	KC
sum	CR
sendi	VNAAS3
meg	PP1SA
,	KC
at	C
av	DG
öllum	SMPD
tí	DN
,	KC
sum	C
hann	PPMSN
hevur	VNAPS3
givið	VAANSN
mær	PP1SD
,	KC
skal	VNAPS2
eg	PP1SN
einki	DN
missa	VIA
,	KC
men	C
eg	PP1SN
skal	VNAPS1
reisa	VIA
tað	PPNSA
upp	DN
á	DG
evsta	ASSMSA
degi	SMSD
.	KE
Tí	C
at	C
hetta	PDNSN
er	VNAPS3
vilji	SMSN
faðirs	SMSG-P
míns	SMSG-P
,	KC
at	C
hvör	DG
tann	PDMSN
,	KC
sum	CR
sær	VNAPS3
sonin	SMSAA
og	C
trýr	VNAPS3
á	DG
hann	PPMSA
,	KC
skal	VNAPS3
hava	VIA
ævigt	APSNSA
lív	SNSA
,	KC
og	C
eg	PP1SN
skal	VNAPS3
reisa	VIA
hann	PPMSN
upp	DN
á	DG
evsta	ASSMSA
degi	SMSD
.	KE
"	KQ

Tá	DN
ilskaðust	APWMPN
Jödarnir	SMPNA
á	DG
hann	PPMSA
,	KC
tí	C
at	C
hann	PPMSN
segði	VNAAS3
:	KE
"	KQ
Eg	PP1SN
eri	VNAPS1
tað	PPNSN
breyðið	SNSNA
,	KC
sum	CR
kom	VNAAS3
niður	DN
av	DG
himni	SMSD
.	KE
"	KQ

Og	C
teir	PDMPN
sögdu	APWNPN
:	KE
"	KQ
Er	VNAPS3
hetta	PDNSN
ikki	DN
Jesus	SMSN-P
,	KC
sonur	SMSN
Jósefs	SMSD-P
,	KC
sum	CR
vit	PP1PN
kenna	VNAPP3
bæði	DN
faðir	SMSA
og	C
móður	SFPA
at	DN
?	KE

Hvussu	DN
kann	VNAPS3
hann	PPMSN
tá	DN
siga	VIA
:	KE
"	KQ
Eg	PP1SN
eri	VNAPS1
komin	VAAMSN
niður	DN
av	DG
himni	SMSD
?	KE
"	KQ
"	KQ

Jesus	SMSN-P
svaraði	VNAAS3
og	C
segði	VNAAS3
við	DG
teir	PPMPA
:	KE
"	KQ
Ilskist	SFSN
ikki	DN
tykkara	PBMPA
millum	DG
!	KE

Eingin	PBMSN
kann	VNAPS3
koma	VIA
til	DG
mín	PP1SA
,	KC
uttan	DG
faðirin	SMSNA
,	KC
sum	CR
sendi	VNAAS3
meg	PP1SA
,	KC
dregur	VNAPS3
hann	PPMSN
,	KC
og	C
eg	PP1SN
skal	VNAPS3
reisa	VIA
hann	PPMSA
upp	DN
á	DG
evsta	ASSMSA
degi	SMSD
.	KE

Skrivað	SFSN
er	VNAPS3
hjá	DG
profetunum	SMPDA
:	KE
"	KQ
Og	C
teir	PPMPN
skulu	VNAPP3
allir	PBMPN
verða	VNAPP3
upplærdir	VAAMPN
av	DG
Guði	SNSD-P
.	KE
"	KQ

Ein	PBMSN
og	C
hvör	SMPN
,	KC
sum	CR
hevur	VNAPS3
hoyrt	VAANSN
av	DG
faðirinum	SMSDA
og	C
lært	VAANSN
,	KC
kemur	VNAPS3
til	DG
mín	PP1SA
.	KE

Ikki	DN
so	DN
at	C
nakar	PBNSN
hevur	VNAPS3
sæð	VAANSN
faðirin	SMSAA
uttan	DG
hann	PPMSA
,	KC
sum	CR
er	VNAPS3
frá	DG
Guði	SNSD-P
,	KC
hann	PPMSN
hevur	VNAPS3
sæð	VAANSN
faðirin	SMSAA
.	KE

Sanniliga	DN
,	KC
sanniliga	DN
sigi	VNAPS1
eg	PP1SN
tykkum	PQMSD
:	KE
Tann	PDMSN
,	KC
sum	CR
trýr	VNAPS3
,	KC
hevur	VNAPS3
ævigt	APSNSA
lív	SNSA
.	KE

Eg	PP1SN
eri	VNAPS1
lívsins	SNSGA
breyð	SNSN
.	KE

Fedrar	SMPN
tykkara	PP2PG
ótu	VNAAP3
manna	SMPG
í	DG
oyðimörkini	SFSDA
og	C
doyðu	VNAAP3
.	KE

Hetta	PDNSN
er	VNAPS3
breyðið	SNSNA
,	KC
sum	CR
kemur	VNAPS3
niður	DN
av	DG
himni	SMSD
,	KC
at	C
tey	PPNPN
skulu	VNAPP3
eta	VIA
tað	PPNSA
og	C
ikki	DN
doyggja	VIA
.	KE

Eg	PP1SN
eri	VNAPS1
hitt	PDNSA
livandi	VPA
breyðið	SNSNA
,	KC
sum	CR
kom	VNAAS3
niður	DN
av	DG
himni	SMSD
;	KC
um	C
nakar	PBNSN
etur	VNAPS3
av	DG
hesum	PDNSD
breyði	SNSD
,	KC
skal	VNAPS3
hann	PPMSN
liva	VNAPP3
allar	PBFPA
ævir	SFPA
;	KC
og	C
breyðið	SNSNA
,	KC
sum	CR
eg	PP1SN
skal	VNAPS3
geva	VIA
,	KC
er	VNAPS3
hold	SNSN
mítt	PP1SG
,	KC
sum	CR
eg	PP1SN
skal	VNAPS3
geva	VIA
heiminum	SMSDA
til	DG
lívs	SNSA
.	KE
"	KQ

Tá	DN
trættu	VNAAP3
Jödarnir	SMPNA
sín	PPMSA
á	DN
millum	DN
og	C
sögdu	SFSA
:	KE
"	KQ
Hvussu	DN
kann	VNAPS3
hann	PPMSN
geva	VNAPP3
okkum	PP1PD
hold	SNSA
sítt	PENSA
at	CI
eta	VIA
?	KE
"	KQ

Jesus	SMSN-P
segði	VNAAS3
tá	DN
við	DG
teir	PPMPA
:	KE
"	KQ
Sanniliga	DN
,	KC
sanniliga	DN
sigi	VNAPS1
eg	PP1SN
tykkum	APWNPD
:	KE
Eta	SFSA-P
tit	PP2PN
ikki	DN
hold	SNSA
menniskjusonarins	SMSGA
og	C
drekka	VIA
blóð	SNSA
hansara	PPMSG
,	KC
tá	C
hava	VNAPP3
tit	PP2PN
ikki	DN
lív	SNSA
í	DG
tykkum	SNPD
.	KE

Tann	PDMSN
,	KC
sum	CR
etur	VNAPS3
hold	SNSA
mítt	PQNSA
og	C
drekkur	VNAPS3
blóð	SNSA
mítt	PBNSA
,	KC
hevur	VNAPS3
ævigt	APSNSN
lív	SNSN
,	KC
og	C
eg	PP1SN
skal	VNAPS3
reisa	VIA
hann	PPMSA
upp	DN
á	DG
evsta	ASSMSA
degi	SMSD
.	KE
Tí	C
at	C
hold	SNSN
mítt	PBNSN
er	VNAPS3
sannur	APSMSN
matur	SMSN
,	KC
og	C
blóð	SNSN
mítt	PBNSN
er	VNAPS3
sannur	DN
drykkur	SMSN
.	KE

Tann	PDMSN
,	KC
sum	CR
etur	VNAPS3
hold	SNSA
mítt	PBNSA
og	C
drekkur	VNAPS3
blóð	SNPA
mítt	PP1SA
,	KC
hann	PPMSN
verður	VNAPS3
verandi	VPA
í	DG
mær	PP1SD
og	C
eg	PP1SN
í	DG
honum	PPMSD
.	KE

Eins	C
og	C
hin	PDMSN
livandi	VPA
faðirin	SMSNA
sendi	VNAAS3
meg	PP1SA
,	KC
og	C
eg	PP1SN
livi	VNAPS1
vegna	DG
faðirsins	SMSGA
,	KC
soleiðis	DN
skal	VNAPS3
tann	PDMSN
,	KC
sum	CR
etur	VNAPS3
meg	PP1SA
,	KC
liva	VNAPP3
vegna	DG
mín	PP1SA
.	KE

Hetta	PDNSN
er	VNAPS3
breyðið	SNSNA
,	KC
sum	CR
er	VNAPS3
komið	VAANSN
niður	DN
av	DG
himni	SMSD
;	KC
tað	PPNSN
er	VNAPS3
ikki	DN
sum	C
hjá	DG
fedrunum	SMPDA
,	KC
sum	CR
ótu	VNAAP3
og	C
doyðu	VNAAP3
;	KC
tann	PDMSN
,	KC
sum	CR
etur	VNAPS3
hetta	PDNSA
breyðið	SNSAA
,	KC
skal	VNAPS3
liva	VIA
allar	PBFPA
ævir	SFPA
.	KE
"	KQ

Hetta	PDNSA
segði	VNAAS3
hann	PPMSN
,	KC
meðan	C
hann	PPMSN
lærdi	VNAAS3
í	DG
einum	PBNSD
samkomuhúsi	SNSD
í	DG
Kapernaum	SMSDA
.	KE

Mangir	SMPNA
av	DG
lærusveinum	SMPD
hansara	PPMSG
sögdu	VNAAP3
,	KC
tá	C
ið	C
teir	PPMPN
hoyrdu	VNAAP3
tað	PPNSA
:	KE
"	KQ
Hetta	PDNSN
er	VNAPS3
hörð	F
tala	VIA
,	KC
hvör	SFSN-P
orkar	VNAPS3
at	CI
lýða	VIA
á	DG
hann	PPMSA
?	KE
"	KQ

Men	C
Jesus	SMSN-P
visti	VNAAS3
við	DG
sær	PPNSD
sjálvum	PIMSD
,	KC
at	C
lærusveinar	SMPN
hansara	PPMSG
ilskaðust	SMSA
um	DG
hetta	PDNSA
,	KC
og	C
hann	PPMSN
segði	VNAAS3
tí	DN
við	DG
teir	PPMPA
:	KE
"	KQ
Taka	X
tit	PP2PN
tykkum	NC
meinboga	SMSA
av	DG
hesum	PDNSD
?	KE

Hvat	PQNSN
tá	DN
,	KC
um	C
tit	PP2PN
fáa	VNAPP3
at	CI
síggja	VIA
menniskjusonin	SMSAA
fara	VNAPP3
upp	DN
hagar	DN
,	KC
sum	C
hann	PPMSN
var	VNAAS3
áður	DN
?	KE

Tað	PPNSN
er	VNAPS3
andin	SMSNA
,	KC
sum	CR
lívgar	VNAPS3
;	KC
holdið	SNSNA
gagnar	VNAPS3
einki	DN
.	KE

Orðini	SNPNA
,	KC
sum	CR
eg	PP1SN
havi	VNAPS1
talað	VAANSN
til	DG
tykkara	PIMSA
,	KC
eru	VNAPP3
andi	VNAAS3
og	C
eru	VNAPP3
lív	SNSN
.	KE

Men	C
tað	PPNSN
eru	VNAPP3
summir	PBMPN
av	DG
tykkum	SFPD
,	KC
sum	CR
ikki	DN
trúgva	VNAPP3
.	KE
"	KQ

Tí	C
at	C
Jesus	SMSN-P
visti	VNAAS3
frá	DG
fyrstu	APSFSD
stund	SFSD
,	KC
hvörjir	VAAMPN
teir	PPMPN
vóru	VNAAP3
,	KC
sum	CR
ikki	DN
trúðu	VNAAP3
,	KC
og	C
hvör	DN
tann	PDMSN
var	VNAAS3
,	KC
sum	CR
skuldi	VNAAS3
svíkja	VIA
hann	PPMSA
.	KE

Og	C
hann	PPMSN
segði	VNAAS3
:	KE
"	KQ
Tess	PPNSG
vegna	DG
havi	VNAPS1
eg	PP1SN
sagt	VAANSN
tykkum	PPMPD
,	KC
at	C
eingin	PBNSN
kann	VNAPS3
koma	VIA
til	DG
mín	PP1SA
,	KC
uttan	C
at	C
tað	PPNSN
er	VNAPS3
honum	PPMSD
givið	VAANSN
av	DG
faðirinum	SMSDA
.	KE
"	KQ

Frá	DG
teirri	PDFSD
tíð	SFSD
fóru	VNAAP3
mangir	APSMPN
av	DG
lærusveinum	SMSDA
hansara	PPMSG
burtur	DN
frá	DG
honum	PPMSD
og	C
ferðaðust	VNMAP3
ikki	DN
longur	DN
um	DN
við	DG
honum	PPMSD
.	KE

Jesus	SMSN-P
segði	VNAAS3
tá	DN
við	DG
teir	PPMPA
tólv	NC
:	KE
"	KQ
Vilja	VNAPP3
tit	PP2PN
eisini	DN
fara	VIA
burtur	DN
?	KE
"	KQ

Símun	SMSN-P
Pætur	SMSN
svaraði	VNAAS3
honum	PPMSD
:	KE
"	KQ
Harri	S----P
,	KC
hvönn	SFSN
skulu	VNAPP1
vit	PP1PN
fara	VIA
til	DN
?	KE

Tú	PP2SN
hevur	VNAPS3
orð	SNSA
hins	SMSA-P
æviga	DN
lívs	SNSA
;	KC
og	C
vit	PP1PN
hava	VNAPP1
trúð	VAANSN
og	C
vita	VIA
,	KC
at	CI
tú	PP2SN
ert	VNAPS2
hin	PDMSA
heilagi	APWMSN
Guðs	F
.	KE
"	KQ

Jesus	SMSN-P
svaraði	VNAAS3
teimum	PPMPD
:	KE
"	KQ
Havi	VNAAS1
eg	PP1SN
ikki	DN
útvalt	VAANSN
mær	PP1SD
tykkum	APWNPD
tólv	NC
?	KE

Og	C
ein	PBMSN
tykkara	APWFSN
er	VNAPS3
ein	PBMSN
djevul	SMSN
.	KE
"	KQ

Men	C
hetta	PDNSN
meinti	VNAAS3
hann	PPMSN
við	DG
Judas	SMSA-P
,	KC
son	SMSAA
Símunar	SFSG-P
Iskarjot	VNMPS3
;	KC
tí	C
at	C
tað	PPNSN
var	VNAAS3
hann	PPMSN
,	KC
sum	CR
síðan	DN
skuldi	VNAAS3
svíkja	VIA
hann	PPMSA
,	KC
ein	PBMSN
av	DG
teimum	PDMPD
tólv	NC
.	KE

Og	C
eftir	DG
hetta	PDNSN
ferðaðist	VNMAS3
Jesus	SMSN-P
um	DN
í	DG
Galileu	SFSD
;	KC
tí	C
at	C
hann	PPMSN
vildi	VNAAS3
ikki	DN
ferðast	VIM
um	DN
í	DG
Júdeu	SFSD
,	KC
við	DN
tað	PPNSA
at	C
Jödarnir	SMPNA
lógu	VNAAP3
eftir	DG
honum	PPMSD
og	C
vildu	VNAAP3
drepa	VIA
hann	PPMSA
.	KE

Men	C
tann	PDFSN
hátíðin	SFSNA
hjá	DG
Jödum	SMPD
,	KC
sum	CR
kallast	VNMPP3
leyvsalahátíðin	SFSNA
,	KC
var	VNAAS3
í	DG
nánd	SFSD
.	KE

Tá	DN
sögdu	VNAAP3
bröður	VAAMSN
hansara	PPMSG
við	DG
hann	PPMSA
:	KE
"	KQ
Flyt	VNMPS3
burtur	DN
hiðani	DN
og	C
far	SNSA
til	DG
Júdeu	SFSA
,	KC
til	DG
tess	PPNSG
at	C
eisini	DN
lærusveinar	SMPN
tínir	VNAPS3
kunnu	VNAPP3
fáa	VIA
at	CI
síggja	VIA
gerningar	SFPA
tínar	PPMPA
,	KC
sum	CR
tú	PP2SN
gert	VNAPS2
.	KE
Tí	C
at	C
eingin	PBMSN
,	KC
sum	CR
vil	VNAPS3
verða	VIA
alkendur	APSMSN
,	KC
ger	VNAPS3
nakað	PBNSN
í	DG
loyndum	SFPD
.	KE

Tá	C
ið	C
tú	PP2SN
gert	VNAPS2
hetta	PDNSA
,	KC
so	DN
sýn	VAANSN
teg	PBFSA
sjálvan	PIMSA
fyri	DG
heiminum	SMSDA
!	KE
"	KQ
Tí	C
at	C
bröður	SMSN
hansara	PPMSG
trúðu	VNAAP3
ikki	DN
heldur	DNC
á	DG
hann	PPMSA
.	KE

Tá	DN
sigur	VNAPS3
Jesus	SMSN-P
við	DG
teir	PPMPA
:	KE
"	KQ
Tíð	PP1SN
mín	PP1SN
er	VNAPS3
ikki	DN
komin	VAAMSN
enn	DN
;	KC
men	C
hjá	DG
tykkum	SMPD
er	VNAPS3
tíðin	SFSNA
altíð	DN
lagalig	APSFSN
.	KE

Ikki	DN
kann	VNAPS3
heimurin	SMSNA
hata	VIA
tykkum	SMPD
;	KC
men	C
meg	PP1SA
hatar	VNAPS3
hann	PPMSN
,	KC
tí	C
at	C
eg	PP1SN
vitni	SNPN
um	DG
hann	PPMSA
,	KC
at	C
gerningar	SMPN
hansara	PPMSG
eru	VNAPP3
óndir	VAAMPN
.	KE

Farið	VAANSN
tit	PP2PN
niðan	DN
til	DG
hátíðina	SFSAA
,	KC
eg	PP1SN
fari	VNAPS1
ikki	DN
niðan	DN
til	DG
hesa	PDFSA
hátíðina	SFSAA
;	KC
tí	C
at	C
tíð	SFSN
mín	PP1SN
er	VNAPS3
enn	DN
ikki	DN
fullkomin	APSFSN
.	KE
"	KQ

Hetta	PDNSA
segði	VNAAS3
hann	PPMSN
við	DG
teir	PPMPA
og	C
varð	VNAAS3
verandi	VPA
í	DG
Galileu	SFSD
.	KE

Men	C
tá	C
ið	C
bröður	SMSN
hansara	PPMSG
vóru	VNAAP3
farnir	VAAMPN
niðan	DN
til	DG
hátíðina	SFSAA
,	KC
tá	C
fór	VNAAS3
hann	PPMSN
eisini	DN
sjálvur	PIMSN
niðan	DN
,	KC
ikki	DN
opinlýst	DN
,	KC
men	C
loyniliga	APWNSN
.	KE

Jödarnir	SMPNA
leitaðu	VNAAP3
tí	DN
eftir	DG
honum	PPMSD
á	DG
hátíðini	SFSDA
og	C
sögdu	APWFPD
:	KE
"	KQ
Hvar	TT
er	VNAPS3
hann	PPMSN
?	KE
"	KQ

Og	C
har	DN
var	VNAAS3
nógv	DN
tos	SNSN
um	DG
hann	PPMSA
millum	DG
manna	SFPG
;	KC
summir	PBMPN
sögdu	VNAAP3
:	KE
"	KQ
Hann	PPMSN
er	VNAPS3
ein	PBMSN
góður	APSMSN
maður	SMSN
;	KC
"	KQ

men	C
aðrir	PBMPN
sögdu	APWFSD
:	KE
"	KQ
Nei	DI
,	KC
heldur	VNAPS3
villleiðir	VNAPS3
hann	PPMSN
fólkið	SNSAA
.	KE
